,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,day_wk,new_days,new_days_1
987,11/21/2016 18:43,11/21/2016 18:51,Business,Morrisville,Cary,3.4,Errand/Supplies,2016-11-21 18:43:00,0,Monday
988,11/22/2016 15:12,11/22/2016 15:27,Business,Cary,Cary,5.5,Meeting,2016-11-22 15:12:00,1,Tuesday
989,11/22/2016 15:31,11/22/2016 15:44,Business,Cary,Cary,4.1,Meeting,2016-11-22 15:31:00,1,Tuesday
990,11/22/2016 15:51,11/22/2016 16:43,Business,Cary,Cary,12.7,Customer Visit,2016-11-22 15:51:00,1,Tuesday
991,11/22/2016 18:18,11/22/2016 18:28,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-11-22 18:18:00,1,Tuesday
992,11/22/2016 21:02,11/22/2016 21:14,Business,Morrisville,Cary,3.5,Customer Visit,2016-11-22 21:02:00,1,Tuesday
993,11/23/2016 15:34,11/23/2016 15:50,Business,Cary,Cary,5.9,Meal/Entertain,2016-11-23 15:34:00,2,Wednesday
994,11/23/2016 16:18,11/23/2016 16:29,Business,Cary,Cary,1.9,Miscellaneous,2016-11-23 16:18:00,2,Wednesday
995,11/23/2016 16:49,11/23/2016 17:00,Business,Cary,Cary,3.3,Miscellaneous,2016-11-23 16:49:00,2,Wednesday
996,11/23/2016 18:37,11/23/2016 18:47,Business,Cary,Cary,1.3,Miscellaneous,2016-11-23 18:37:00,2,Wednesday
997,11/25/2016 11:47,11/25/2016 12:04,Business,Cary,Durham,10.3,Meeting,2016-11-25 11:47:00,4,Friday
998,11/25/2016 13:13,11/25/2016 13:31,Business,Durham,Cary,11.1,Meeting,2016-11-25 13:13:00,4,Friday
999,11/26/2016 15:54,11/26/2016 15:59,Business,Cary,Cary,1.4,Miscellaneous,2016-11-26 15:54:00,5,Saturday
1000,11/26/2016 17:00,11/26/2016 17:12,Business,Cary,Apex,5.1,Meeting,2016-11-26 17:00:00,5,Saturday
1001,11/26/2016 17:36,11/26/2016 17:56,Business,Apex,Holly Springs,9.0,Meeting,2016-11-26 17:36:00,5,Saturday
1002,11/26/2016 18:29,11/26/2016 19:04,Business,Holly Springs,Cary,13.3,Between Offices,2016-11-26 18:29:00,5,Saturday
1003,11/26/2016 19:47,11/26/2016 19:54,Business,Cary,Cary,2.5,Errand/Supplies,2016-11-26 19:47:00,5,Saturday
1004,11/27/2016 15:59,11/27/2016 16:06,Business,Cary,Morrisville,3.3,Meal/Entertain,2016-11-27 15:59:00,6,Sunday
1005,11/27/2016 18:55,11/27/2016 19:09,Business,Morrisville,Cary,2.9,Miscellaneous,2016-11-27 18:55:00,6,Sunday
1006,11/30/2016 11:03,11/30/2016 11:34,Business,Cary,Raleigh,8.5,Customer Visit,2016-11-30 11:03:00,2,Wednesday
1007,11/30/2016 11:53,11/30/2016 12:35,Business,Raleigh,Morrisville,6.7,Temporary Site,2016-11-30 11:53:00,2,Wednesday
1008,11/30/2016 12:43,11/30/2016 12:53,Business,Morrisville,Cary,3.1,Miscellaneous,2016-11-30 12:43:00,2,Wednesday
1009,12/1/2016 7:44,12/1/2016 7:59,Business,Cary,Cary,5.5,Meeting,2016-12-01 07:44:00,3,Thursday
1010,12/1/2016 8:37,12/1/2016 8:53,Business,Cary,Cary,5.5,Errand/Supplies,2016-12-01 08:37:00,3,Thursday
1011,12/1/2016 18:00,12/1/2016 18:12,Business,Cary,Morrisville,2.9,Meal/Entertain,2016-12-01 18:00:00,3,Thursday
1012,12/1/2016 20:36,12/1/2016 20:46,Business,Morrisville,Cary,2.9,Customer Visit,2016-12-01 20:36:00,3,Thursday
1013,12/2/2016 12:12,12/2/2016 12:23,Business,Cary,Apex,5.1,Meal/Entertain,2016-12-02 12:12:00,4,Friday
1014,12/2/2016 13:07,12/2/2016 13:22,Business,Apex,Cary,5.3,Customer Visit,2016-12-02 13:07:00,4,Friday
1015,12/2/2016 20:41,12/2/2016 20:48,Business,Cary,Morrisville,3.3,Meal/Entertain,2016-12-02 20:41:00,4,Friday
1016,12/2/2016 22:59,12/2/2016 23:07,Business,Morrisville,Cary,3.0,Customer Visit,2016-12-02 22:59:00,4,Friday
1017,12/3/2016 18:35,12/3/2016 18:56,Business,Cary,Wake Co.,6.6,Errand/Supplies,2016-12-03 18:35:00,5,Saturday
1018,12/3/2016 19:08,12/3/2016 19:15,Business,Wake Co.,Morrisville,1.8,Miscellaneous,2016-12-03 19:08:00,5,Saturday
1019,12/3/2016 20:31,12/3/2016 20:41,Business,Morrisville,Cary,3.0,Customer Visit,2016-12-03 20:31:00,5,Saturday
1020,12/4/2016 18:56,12/4/2016 19:03,Business,Cary,Morrisville,2.9,Meal/Entertain,2016-12-04 18:56:00,6,Sunday
1021,12/4/2016 20:23,12/4/2016 20:34,Business,Morrisville,Cary,3.4,Customer Visit,2016-12-04 20:23:00,6,Sunday
1022,12/5/2016 18:04,12/5/2016 18:17,Business,Cary,Cary,4.1,Miscellaneous,2016-12-05 18:04:00,0,Monday
1023,12/5/2016 19:22,12/5/2016 19:37,Business,Cary,Cary,3.8,Meal/Entertain,2016-12-05 19:22:00,0,Monday
1024,12/7/2016 12:03,12/7/2016 12:32,Business,Cary,Cary,6.6,Meeting,2016-12-07 12:03:00,2,Wednesday
1025,12/7/2016 12:35,12/7/2016 12:46,Business,Cary,Cary,4.0,Meeting,2016-12-07 12:35:00,2,Wednesday
1026,12/7/2016 19:53,12/7/2016 20:13,Business,Cary,Cary,7.0,Customer Visit,2016-12-07 19:53:00,2,Wednesday
1027,12/7/2016 21:13,12/7/2016 21:50,Business,Cary,Cary,6.9,Meal/Entertain,2016-12-07 21:13:00,2,Wednesday
1028,12/8/2016 14:19,12/8/2016 14:32,Business,Cary,Cary,3.4,Errand/Supplies,2016-12-08 14:19:00,3,Thursday
1029,12/8/2016 14:53,12/8/2016 15:02,Business,Cary,Cary,3.4,Errand/Supplies,2016-12-08 14:53:00,3,Thursday
1030,12/8/2016 19:22,12/8/2016 19:27,Business,Cary,Cary,2.0,Meeting,2016-12-08 19:22:00,3,Thursday
1031,12/8/2016 21:26,12/8/2016 21:31,Business,Cary,Cary,2.0,Errand/Supplies,2016-12-08 21:26:00,3,Thursday
1032,12/9/2016 12:09,12/9/2016 12:24,Business,Cary,Apex,5.1,Errand/Supplies,2016-12-09 12:09:00,4,Friday
1033,12/9/2016 13:15,12/9/2016 13:43,Business,Apex,Cary,8.8,Temporary Site,2016-12-09 13:15:00,4,Friday
1034,12/9/2016 20:11,12/9/2016 20:34,Business,Cary,Cary,5.6,Meeting,2016-12-09 20:11:00,4,Friday
1035,12/9/2016 22:03,12/9/2016 22:57,Business,Cary,Cary,18.9,Customer Visit,2016-12-09 22:03:00,4,Friday
1036,12/10/2016 12:43,12/10/2016 13:16,Business,Cary,Fuquay-Varina,15.6,Meeting,2016-12-10 12:43:00,5,Saturday
1037,12/10/2016 14:42,12/10/2016 15:18,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,2016-12-10 14:42:00,5,Saturday
1038,12/10/2016 18:17,12/10/2016 18:27,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-10 18:17:00,5,Saturday
1039,12/10/2016 22:09,12/10/2016 22:21,Business,Morrisville,Cary,3.1,Customer Visit,2016-12-10 22:09:00,5,Saturday
1040,12/11/2016 16:06,12/11/2016 16:16,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-11 16:06:00,6,Sunday
1041,12/11/2016 19:05,12/11/2016 19:15,Business,Morrisville,Cary,4.8,Errand/Supplies,2016-12-11 19:05:00,6,Sunday
1042,12/11/2016 21:48,12/11/2016 21:56,Business,Cary,Cary,2.1,Errand/Supplies,2016-12-11 21:48:00,6,Sunday
1043,12/12/2016 13:22,12/12/2016 13:32,Business,Cary,Cary,3.1,Errand/Supplies,2016-12-12 13:22:00,0,Monday
1044,12/12/2016 13:36,12/12/2016 13:51,Business,Cary,Apex,4.4,Meal/Entertain,2016-12-12 13:36:00,0,Monday
1045,12/12/2016 14:26,12/12/2016 14:39,Business,Apex,Cary,4.7,Customer Visit,2016-12-12 14:26:00,0,Monday
1046,12/12/2016 17:51,12/12/2016 18:01,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-12 17:51:00,0,Monday
1047,12/12/2016 20:48,12/12/2016 20:57,Business,Morrisville,Cary,3.0,Customer Visit,2016-12-12 20:48:00,0,Monday
1048,12/13/2016 18:19,12/13/2016 18:29,Business,Cary,Cary,4.2,Errand/Supplies,2016-12-13 18:19:00,1,Tuesday
1049,12/13/2016 20:20,12/13/2016 20:29,Business,Cary,Cary,4.1,Meal/Entertain,2016-12-13 20:20:00,1,Tuesday
1050,12/14/2016 16:52,12/14/2016 17:10,Business,Cary,Cary,3.4,Miscellaneous,2016-12-14 16:52:00,2,Wednesday
1051,12/14/2016 17:22,12/14/2016 17:34,Business,Cary,Cary,3.3,Miscellaneous,2016-12-14 17:22:00,2,Wednesday
1052,12/14/2016 17:50,12/14/2016 18:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-14 17:50:00,2,Wednesday
1053,12/14/2016 20:24,12/14/2016 20:40,Business,Morrisville,Cary,3.1,Customer Visit,2016-12-14 20:24:00,2,Wednesday
1054,12/15/2016 14:20,12/15/2016 14:54,Business,Cary,Morrisville,10.6,Meeting,2016-12-15 14:20:00,3,Thursday
1055,12/17/2016 15:38,12/17/2016 16:12,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,2016-12-17 15:38:00,5,Saturday
1056,12/17/2016 17:19,12/17/2016 17:59,Business,Unknown Location,Unknown Location,5.3,Temporary Site,2016-12-17 17:19:00,5,Saturday
1057,12/18/2016 13:03,12/18/2016 13:41,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,2016-12-18 13:03:00,6,Sunday
1058,12/18/2016 16:38,12/18/2016 17:25,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,2016-12-18 16:38:00,6,Sunday
1059,12/18/2016 20:35,12/18/2016 21:04,Business,Unknown Location,Unknown Location,9.2,Miscellaneous,2016-12-18 20:35:00,6,Sunday
1060,12/19/2016 9:08,12/19/2016 9:36,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,2016-12-19 09:08:00,0,Monday
1061,12/19/2016 10:15,12/19/2016 10:34,Business,Islamabad,Rawalpindi,5.9,Temporary Site,2016-12-19 10:15:00,0,Monday
1062,12/19/2016 13:04,12/19/2016 13:08,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,2016-12-19 13:04:00,0,Monday
1063,12/19/2016 13:24,12/19/2016 13:35,Business,Unknown Location,Unknown Location,1.3,Miscellaneous,2016-12-19 13:24:00,0,Monday
1064,12/19/2016 14:07,12/19/2016 14:15,Business,Unknown Location,Unknown Location,2.5,Miscellaneous,2016-12-19 14:07:00,0,Monday
1065,12/19/2016 14:18,12/19/2016 14:32,Business,Unknown Location,Unknown Location,5.3,Miscellaneous,2016-12-19 14:18:00,0,Monday
1066,12/19/2016 14:37,12/19/2016 14:50,Business,Unknown Location,Unknown Location,5.4,Miscellaneous,2016-12-19 14:37:00,0,Monday
1067,12/19/2016 15:09,12/19/2016 15:38,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,2016-12-19 15:09:00,0,Monday
1068,12/19/2016 16:50,12/19/2016 17:09,Business,Rawalpindi,Islamabad,7.2,Customer Visit,2016-12-19 16:50:00,0,Monday
1069,12/19/2016 19:05,12/19/2016 19:17,Business,Islamabad,Unknown Location,2.2,Miscellaneous,2016-12-19 19:05:00,0,Monday
1070,12/19/2016 19:55,12/19/2016 20:30,Business,Unknown Location,Unknown Location,11.0,Meeting,2016-12-19 19:55:00,0,Monday
1071,12/20/2016 8:49,12/20/2016 9:24,Business,Unknown Location,Rawalpindi,12.0,Miscellaneous,2016-12-20 08:49:00,1,Tuesday
1072,12/20/2016 10:30,12/20/2016 10:48,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,2016-12-20 10:30:00,1,Tuesday
1073,12/20/2016 11:30,12/20/2016 12:17,Business,Rawalpindi,Unknown Location,19.4,Meeting,2016-12-20 11:30:00,1,Tuesday
1074,12/20/2016 13:14,12/20/2016 13:20,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,2016-12-20 13:14:00,1,Tuesday
1075,12/20/2016 13:54,12/20/2016 14:17,Business,Unknown Location,Islamabad,5.7,Temporary Site,2016-12-20 13:54:00,1,Tuesday
1076,12/20/2016 16:14,12/20/2016 16:24,Business,Islamabad,Islamabad,1.8,Errand/Supplies,2016-12-20 16:14:00,1,Tuesday
1077,12/20/2016 16:56,12/20/2016 17:07,Business,Islamabad,Islamabad,1.4,Errand/Supplies,2016-12-20 16:56:00,1,Tuesday
1078,12/20/2016 18:47,12/20/2016 19:21,Business,Islamabad,Unknown Location,10.3,Customer Visit,2016-12-20 18:47:00,1,Tuesday
1079,12/21/2016 7:42,12/21/2016 8:10,Business,Unknown Location,Unknown Location,11.5,Meeting,2016-12-21 07:42:00,2,Wednesday
1080,12/21/2016 10:14,12/21/2016 10:30,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,2016-12-21 10:14:00,2,Wednesday
1081,12/21/2016 11:35,12/21/2016 11:49,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,2016-12-21 11:35:00,2,Wednesday
1082,12/21/2016 12:51,12/21/2016 13:33,Business,Unknown Location,Unknown Location,16.2,Meeting,2016-12-21 12:51:00,2,Wednesday
1083,12/21/2016 15:38,12/21/2016 15:49,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,2016-12-21 15:38:00,2,Wednesday
1084,12/21/2016 15:55,12/21/2016 16:05,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,2016-12-21 15:55:00,2,Wednesday
1085,12/21/2016 17:45,12/21/2016 17:54,Business,Islamabad,Islamabad,2.1,Meeting,2016-12-21 17:45:00,2,Wednesday
1086,12/21/2016 17:59,12/21/2016 18:31,Business,Islamabad,Unknown Location,7.2,Customer Visit,2016-12-21 17:59:00,2,Wednesday
1087,12/21/2016 19:49,12/21/2016 20:35,Business,Unknown Location,Rawalpindi,12.0,Meeting,2016-12-21 19:49:00,2,Wednesday
1088,12/21/2016 20:56,12/21/2016 23:42,Business,Rawalpindi,Unknown Location,103.0,Meeting,2016-12-21 20:56:00,2,Wednesday
1089,12/22/2016 15:40,12/22/2016 16:38,Business,Unknown Location,Unknown Location,32.3,Meeting,2016-12-22 15:40:00,3,Thursday
1090,12/22/2016 17:04,12/22/2016 17:20,Business,Unknown Location,Unknown Location,5.3,Customer Visit,2016-12-22 17:04:00,3,Thursday
1091,12/22/2016 17:27,12/22/2016 17:53,Business,Unknown Location,Unknown Location,11.6,Meeting,2016-12-22 17:27:00,3,Thursday
1092,12/22/2016 17:56,12/22/2016 18:29,Business,Unknown Location,Unknown Location,23.2,Meeting,2016-12-22 17:56:00,3,Thursday
1093,12/22/2016 18:31,12/22/2016 18:37,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,2016-12-22 18:31:00,3,Thursday
1094,12/22/2016 18:38,12/22/2016 18:47,Business,Unknown Location,Unknown Location,12.3,Temporary Site,2016-12-22 18:38:00,3,Thursday
1095,12/22/2016 19:04,12/22/2016 19:50,Business,Unknown Location,Lahore,14.0,Meeting,2016-12-22 19:04:00,3,Thursday
1096,12/22/2016 21:41,12/22/2016 21:53,Business,Lahore,Lahore,2.1,Meal/Entertain,2016-12-22 21:41:00,3,Thursday
1097,12/22/2016 23:27,12/22/2016 23:32,Business,Lahore,Lahore,2.1,Customer Visit,2016-12-22 23:27:00,3,Thursday
1098,12/23/2016 9:21,12/23/2016 9:41,Business,Lahore,Lahore,3.0,Meeting,2016-12-23 09:21:00,4,Friday
1099,12/23/2016 11:33,12/23/2016 11:58,Business,Lahore,Unknown Location,6.2,Meeting,2016-12-23 11:33:00,4,Friday
1100,12/23/2016 14:15,12/23/2016 15:25,Business,Unknown Location,Unknown Location,9.6,Meeting,2016-12-23 14:15:00,4,Friday
1101,12/23/2016 16:23,12/23/2016 16:34,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,2016-12-23 16:23:00,4,Friday
1102,12/23/2016 17:34,12/23/2016 18:27,Business,Unknown Location,Lahore,7.1,Meal/Entertain,2016-12-23 17:34:00,4,Friday
1103,12/24/2016 7:43,12/24/2016 8:04,Business,Lahore,Unknown Location,6.3,Meal/Entertain,2016-12-24 07:43:00,5,Saturday
1104,12/24/2016 9:19,12/24/2016 9:55,Business,Unknown Location,Lahore,10.7,Meal/Entertain,2016-12-24 09:19:00,5,Saturday
1105,12/24/2016 10:34,12/24/2016 10:53,Business,Lahore,Lahore,5.3,Meal/Entertain,2016-12-24 10:34:00,5,Saturday
1106,12/24/2016 12:51,12/24/2016 12:53,Business,Lahore,Lahore,1.6,Errand/Supplies,2016-12-24 12:51:00,5,Saturday
1107,12/24/2016 13:08,12/24/2016 13:29,Business,Lahore,Lahore,3.6,Errand/Supplies,2016-12-24 13:08:00,5,Saturday
1108,12/24/2016 17:12,12/24/2016 17:27,Business,Lahore,Lahore,1.7,Errand/Supplies,2016-12-24 17:12:00,5,Saturday
1109,12/24/2016 19:12,12/24/2016 19:27,Business,Lahore,Lahore,2.9,Meal/Entertain,2016-12-24 19:12:00,5,Saturday
1110,12/24/2016 22:04,12/24/2016 22:09,Business,Lahore,Lahore,0.6,Errand/Supplies,2016-12-24 22:04:00,5,Saturday
1111,12/25/2016 0:10,12/25/2016 0:14,Business,Lahore,Lahore,0.6,Errand/Supplies,2016-12-25 00:10:00,6,Sunday
1112,12/25/2016 19:15,12/25/2016 19:26,Business,Lahore,Lahore,2.3,Meal/Entertain,2016-12-25 19:15:00,6,Sunday
1113,12/25/2016 21:58,12/25/2016 22:04,Business,Lahore,Lahore,2.3,Meal/Entertain,2016-12-25 21:58:00,6,Sunday
1114,12/26/2016 8:30,12/26/2016 8:41,Business,Lahore,Lahore,3.2,Meal/Entertain,2016-12-26 08:30:00,0,Monday
1115,12/26/2016 9:05,12/26/2016 9:19,Business,Lahore,Lahore,6.2,Customer Visit,2016-12-26 09:05:00,0,Monday
1116,12/26/2016 10:15,12/26/2016 10:36,Business,Lahore,Lahore,7.7,Customer Visit,2016-12-26 10:15:00,0,Monday
1117,12/26/2016 11:29,12/26/2016 11:42,Business,Lahore,Lahore,3.8,Customer Visit,2016-12-26 11:29:00,0,Monday
1118,12/26/2016 13:09,12/26/2016 13:43,Business,Lahore,Unknown Location,7.9,Meeting,2016-12-26 13:09:00,0,Monday
1119,12/27/2016 7:02,12/27/2016 7:14,Business,Karachi,Karachi,4.9,Temporary Site,2016-12-27 07:02:00,1,Tuesday
1120,12/27/2016 8:37,12/27/2016 8:59,Business,Karachi,Karachi,5.0,Meal/Entertain,2016-12-27 08:37:00,1,Tuesday
1121,12/27/2016 12:53,12/27/2016 12:57,Business,Karachi,Karachi,0.6,Meal/Entertain,2016-12-27 12:53:00,1,Tuesday
1122,12/27/2016 14:49,12/27/2016 15:03,Business,Karachi,Unknown Location,3.1,Customer Visit,2016-12-27 14:49:00,1,Tuesday
1123,12/27/2016 16:34,12/27/2016 16:58,Business,Unknown Location,Karachi,7.9,Meeting,2016-12-27 16:34:00,1,Tuesday
1124,12/27/2016 19:19,12/27/2016 19:50,Business,Karachi,Karachi,5.5,Customer Visit,2016-12-27 19:19:00,1,Tuesday
1125,12/28/2016 8:34,12/28/2016 9:06,Business,Karachi,Unknown Location,10.3,Meal/Entertain,2016-12-28 08:34:00,2,Wednesday
1126,12/28/2016 11:42,12/28/2016 12:12,Business,Unknown Location,Karachi,10.4,Errand/Supplies,2016-12-28 11:42:00,2,Wednesday
1127,12/28/2016 13:53,12/28/2016 14:01,Business,Karachi,Karachi,2.0,Errand/Supplies,2016-12-28 13:53:00,2,Wednesday
1128,12/28/2016 15:04,12/28/2016 15:39,Business,Karachi,Unknown Location,8.5,Meal/Entertain,2016-12-28 15:04:00,2,Wednesday
1129,12/28/2016 17:02,12/28/2016 17:16,Business,Unknown Location,Karachi,4.4,Errand/Supplies,2016-12-28 17:02:00,2,Wednesday
1130,12/28/2016 18:33,12/28/2016 18:56,Business,Karachi,Karachi,3.8,Errand/Supplies,2016-12-28 18:33:00,2,Wednesday
1131,12/28/2016 22:44,12/28/2016 23:18,Business,Karachi,Karachi,5.1,Errand/Supplies,2016-12-28 22:44:00,2,Wednesday
1132,12/29/2016 0:49,12/29/2016 1:06,Business,Karachi,Karachi,3.8,Errand/Supplies,2016-12-29 00:49:00,3,Thursday
1133,12/29/2016 9:44,12/29/2016 10:07,Business,Karachi,Unknown Location,11.6,Meal/Entertain,2016-12-29 09:44:00,3,Thursday
1134,12/29/2016 11:28,12/29/2016 12:00,Business,Unknown Location,Karachi,11.9,Meal/Entertain,2016-12-29 11:28:00,3,Thursday
1135,12/29/2016 12:25,12/29/2016 12:33,Business,Karachi,Karachi,1.4,Errand/Supplies,2016-12-29 12:25:00,3,Thursday
1136,12/29/2016 13:17,12/29/2016 13:24,Business,Karachi,Karachi,1.1,Errand/Supplies,2016-12-29 13:17:00,3,Thursday
1137,12/29/2016 13:56,12/29/2016 14:11,Business,Karachi,Karachi,4.1,Airport/Travel,2016-12-29 13:56:00,3,Thursday
1138,12/29/2016 14:42,12/29/2016 14:58,Business,Karachi,Karachi,6.1,Between Offices,2016-12-29 14:42:00,3,Thursday
1139,12/29/2016 15:05,12/29/2016 15:16,Business,Karachi,Karachi,1.3,Errand/Supplies,2016-12-29 15:05:00,3,Thursday
1140,12/29/2016 18:59,12/29/2016 19:14,Business,Karachi,Unknown Location,3.0,Meal/Entertain,2016-12-29 18:59:00,3,Thursday
1141,12/29/2016 19:50,12/29/2016 20:10,Business,Unknown Location,Karachi,4.1,Customer Visit,2016-12-29 19:50:00,3,Thursday
1142,12/29/2016 20:15,12/29/2016 20:45,Business,Karachi,Karachi,7.2,Meeting,2016-12-29 20:15:00,3,Thursday
1143,12/29/2016 20:53,12/29/2016 21:42,Business,Karachi,Unknown Location,6.4,Miscellaneous,2016-12-29 20:53:00,3,Thursday
1144,12/29/2016 23:14,12/29/2016 23:47,Business,Unknown Location,Karachi,12.9,Meeting,2016-12-29 23:14:00,3,Thursday
1145,12/30/2016 10:15,12/30/2016 10:33,Business,Karachi,Karachi,2.8,Errand/Supplies,2016-12-30 10:15:00,4,Friday
1146,12/30/2016 11:31,12/30/2016 11:56,Business,Karachi,Karachi,2.9,Errand/Supplies,2016-12-30 11:31:00,4,Friday
1147,12/30/2016 15:41,12/30/2016 16:03,Business,Karachi,Karachi,4.6,Errand/Supplies,2016-12-30 15:41:00,4,Friday
1148,12/30/2016 16:45,12/30/2016 17:08,Business,Karachi,Karachi,4.6,Meeting,2016-12-30 16:45:00,4,Friday
1149,12/30/2016 23:06,12/30/2016 23:10,Business,Karachi,Karachi,0.8,Customer Visit,2016-12-30 23:06:00,4,Friday
1150,12/31/2016 1:07,12/31/2016 1:14,Business,Karachi,Karachi,0.7,Meeting,2016-12-31 01:07:00,5,Saturday
1151,12/31/2016 13:24,12/31/2016 13:42,Business,Karachi,Unknown Location,3.9,Temporary Site,2016-12-31 13:24:00,5,Saturday
1152,12/31/2016 15:03,12/31/2016 15:38,Business,Unknown Location,Unknown Location,16.2,Meeting,2016-12-31 15:03:00,5,Saturday
1153,12/31/2016 21:32,12/31/2016 21:50,Business,Katunayake,Gampaha,6.4,Temporary Site,2016-12-31 21:32:00,5,Saturday
1154,12/31/2016 22:08,12/31/2016 23:51,Business,Gampaha,Ilukwatta,48.2,Temporary Site,2016-12-31 22:08:00,5,Saturday
